	sample_name_R	DBS_LIV_A	DBS_LIV_B	DBS_LIV_C	DBS_LIV_D	DBS_LIV_E	DBS_LIV_F
217	OO13:PD36719a_lo066	0.00266959440671938	19.8341227702925	0.000150015742950318	0.174722939800632	0.000223028196450852	0.00371166824339038
218	OO13:PD36719a_lo072	1.00039934243474	11.6807229735133	1.82561395826376	3.48497550957353e-13	1.50103374303985	0.00783001628617962
219	OO23:PD36813m3	0.0019077947950317	0.000294269460933476	1.66220068530682	4.00694448884815	1.34425274756532	2.63294500540077e-10
220	OO23:PD36813m5	2.00276387000418	0.00032021073963998	0.000273391261711089	4.01104507161988	0.000140079871718305	0.00105734324444503
221	OO23:PD36813m8	2.00348490910686	0.000331936083726837	0.000532034612036502	0.000507210753338069	0.000131361609667564	2.01061254822563
222	OO23:PD36813n	3.00481675132116	0.000334924246229666	0.000337189270323168	1.00014500889317	3.7283888117476	0.281577302205447
223	OO35:PD36813l	1.00521297853836	0.000242362900180937	3.00808449544041	0.00056218896064993	0.000105645491158516	0.00139236939260567
224	OO35:PD36813l7	0.000634904811835186	0.000368823091676551	0.00115198476473473	1.90934688808316	2.00202973442034	1.1020676455167
225	OO35:PD36813l8	0.00060771044299929	0.000300915569224505	1.97898675972246	3.0408294108333	0.994706600555772	0.000168602071719077
226	OO39:PD36813y13	3.00738419866704	0.000326538836977974	7.28760608055362e-05	4.00391942854696	1.00366395405591	0.000232969723037456
227	OO39:PD36813y15	1.00437705218086	0.000318417356919141	0.000339876394707859	1.00451709874694	0.000184046201273906	2.00586350048292
228	OO39:PD36813y2	0.00184587918281551	0.000418945753498499	0.00118297762985205	0.00139167753811941	0.00107500491980474	1.00968551470498
229	OO39:PD36813y6	0.00131847112035612	0.000366430769848924	0.994313596045221	1.01690788074417	0.000265072883940377	0.00242855307412459
230	OO39:PD36813y7	0.00079370574398822	0.000364976940442245	0.000378963476263034	5.00962276333268	1.00049995567818	0.00393959074878324
231	OO82:PD36813k	1.00760388185325	0.000240363794196898	1.00468932388872	0.998099443580269	1.00246253411874	3.00250445597893
232	OO82:PD36813k3	1.00542570846679	0.00025965287901257	1.00672771471496	3.99871215941743	9.47264133247909e-05	3.00438001714267
233	OO82:PD36813k5	1.00282692659084	0.000280694651152688	1.01061067780574	0.983990136759489	1.00773800698357	1.01015356115541
234	OO82:PD36813o2	1.00618246552475	0.000371590402216941	0.000490705993111678	1.0064126571106	0.000290026203875924	0.00185254666082359
235	OO82:PD36813o9	0.000706459967667096	0.000390450134038115	0.000200041800240153	5.00687618028221	2.00694515620529	0.000481666170693555
236	OO82:PD36813z15	0.00135867679580388	0.000410778673220484	0.000425935582110397	1.04149387280245	0.969740238758207	0.00217048718316369
237	OO82:PD36813z4	2.00978237477137	0.000247580041273413	1.00343172771599	1.00416174757002	4.71712348099056e-05	1.99792940392986
238	OO82:PD36813z5	0.000518424795634457	0.000333085375040516	0.000254069961219272	2.0040300573156	2.00462797809614	2.00583636407604
239	OO82:PD36813z6	0.000494501972536455	0.000280887089897132	1.66992580795396	1.32157768982215	2.01647224112823	1.00684888007302
240	OO82:PD36813z7	0.000917274320274901	0.000402824478432292	0.000286689744908141	2.00239140182473	2.00854326552132	0.00305852428411117
241	OO82:PD36813z8	2.00914509148122	0.000304234069789139	1.00222618302445	0.00216959522014096	0.000175520133614972	0.00157939040328699
242	OO94:PD36813aa	2.01076383745826	0.000341487538716148	0.00042742449774877	1.00239833860377	0.000206153575031089	0.00146275072439168
243	OO94:PD36813aa11	0.00122942640967688	0.000364415794629252	1.00841353424645	0.000702226448734476	0.00023444032174975	1.00465596999633
244	OO94:PD36813aa12	1.00498088080587	0.000428529702942921	0.000657143566004949	0.00101586958532616	1.00578664186576	0.00273093356180522
245	OO94:PD36813aa16	0.000980898794413555	0.000394218658058008	0.000310608479298128	1.0095345848021	3.00098464688961	0.00339502965241274
246	OO94:PD36813aa2	0.00137319794453162	0.000353857360736275	2.01020280477835	0.000784320481770118	0.000245999784586923	0.0026398465471194
247	OO94:PD36813aa7	4.0116152547412	0.000327800665349528	0.000934596972422702	0.000723447090801513	0.00017379391422441	0.00182510849465368
248	OO94:PD36813j	0.000594287116411181	0.000318371789052843	0.000233704378826169	5.00898843045855	0.000265982326274122	2.00519918068374
249	OO94:PD36813j3	0.000477298305736078	0.000338351949339579	0.000523555393994458	1.8248339497428	3.00266382022282	2.18676300411654
250	OO94:PD36813j6	0.0013228121715233	0.000388613938831674	0.000559139542773684	1.00866793455768	0.000326634501684688	1.00433485642273
251	OO94:PD36813p	1.00495815205789	0.000318897531881856	0.000185359087456278	2.00249406145494	4.00563619957438	1.00200730791932
252	OO99:PD36813ab10	2.0010968021445	0.000343357757208534	0.000182450560842005	2.00326387869523	1.00550891779943	1.00520457524626
253	OO99:PD36813ab4	1.00429914168061	0.000259866723378481	2.00627050505017	0.000435015506458525	0.000148120582607369	1.00418737750001
254	OO99:PD36813ab5	0.000468747476013898	0.000330786451494736	2.00436605691657	1.00379874855469	1.12979671542707	1.87683896138029
255	OO99:PD36813i	0.00197070732297692	0.000425108244944466	0.000745262134011645	1.008786180646	0.000514021343970663	0.0031587117172303
256	OO99:PD36813i4	0.000932655751876141	0.000349474336015957	1.7517965539069	0.00147267824367668	0.000152428385719695	1.26089623246625
257	OO99:PD36813i6	0.000631169644466374	0.000263963172243674	3.01408882317466	1.00180166081417	0.998259221382881	0.000555192239593485
258	OO99:PD36813q11	0.00189793538724256	0.000470821853953545	0.00103389462417998	0.00196887504490124	1.00714511503113	0.00308335667302612
259	OO99:PD36813q14	0.000812724157690818	0.000392034653403016	0.000247327710114031	3.00781785070567	2.00402090708359	0.00230912729720114
260	OOO7:6	0.00131772226611476	0.000388605194866153	0.000556240160506581	1.00620534468263	0.0003270601487751	1.00680501870261
261	OOO7:PD36814b2	0.00108995605460071	0.000381343141134907	1.00563464569551	0.00076208030892251	2.00475878721906	0.00297319828029631
262	OOO7:PD36814b7	0.000300468077534738	1.01755299144542	0.000226121943997399	2.99535049180526	0.00028217938589754	0.00188772273898013
263	OOO7:PD37265b	0.0307823125003874	10.5890404522266	0.000176928666267391	0.0104890576620859	0.00022875129442728	2.38488250662924
264	OOO7:PD37265b7	2.98374366158508e-13	6.15188027053714	2.64402636673043	2.84034735095976	2.37474423169841	1.0046017933465
265	OOO8:PD36814c2	1.00386193491747	0.000271797205073856	1.00393311624356	2.00102056664037	1.00260806298967	1.00390451719904
266	OOO8:PD36814c3	0.000518916027819887	0.000158753962837874	4.91036907613215	0.000623566648686555	3.71563747916314e-13	1.10392975264195
267	OOO8:PD36814c4	0.00058238953694841	0.000295425117303347	1.00384194687884	2.0063850023426	0.000166417841901604	2.00432881406678
268	OOO8:PD36814c6	0.000631208261551105	1.01215409096513	2.00020836877204	0.000178529195074573	0.000203699867207514	0.00222413063424383
269	OOO8:PD37226b5	1.00085260576665	0.000292490412729638	0.000251682573214541	1.00474526181914	1.0864556553079	2.92300229373794
270	OOO8:PD37226b6	0.000715945910748072	0.000301201916056305	1.00708099288941	0.000506358517949141	0.000185135988082302	3.00681037743428
271	OOO8:PD37226b7	0.00130396650745098	0.000384294577179188	1.00562750635369	1.00560507144283	0.000264427248804107	0.00241473875550568
272	OOO8:PD37265c2	0.00130321531167278	0.000384641386325806	1.00512406035766	1.00610960201137	0.000263931627415598	0.00241455417997516
273	OOO8:PD37265c3	1.00629207440294	0.000359979214106708	0.0124963439843173	1.99476532506886	0.000239188415582878	0.00144707254410671
274	OOO8:PD37265c5	2.01524653651505	0.000259562458909894	1.0048413989705	1.89574956530415	0.994865582699058	1.10463735061255
275	PD28690:1	0.000357332605230424	0.000235265215795485	2.00606777769242	3.00421182089947	1.10419979827239	2.90052800424527
276	PD28690:10	2.00295690491883	0.000231283839899509	1.00256725589415	2.00360950091139	3.38546805195671	1.62076699466007
277	PD28690:14	1.00955855497917	0.000413412388194058	0.00118657037880046	0.00133557312295778	0.000516218955621981	0.00258967065000456
278	PD28690:15	0.998900808883647	0.000405337619825747	0.0106417453768844	0.00117665229235927	0.00206518355532166	0.00241027286755302
279	PD28690:2	0.000559871860327095	0.000338336149537339	0.00141026409378697	3.00822709522587	0.000267918832271088	3.00479648739272
280	PD28690:3	3.00483301257048	8.22058919665288e-05	4.00915652584101	4.00216058425796	1.10346016759247	2.89590752248188
281	PD28690:4	0.00400929030785751	0.000366918430819645	1.00719221351824	1.02001449807349	0.982713399394379	0.00130368371112851
282	PD28690:5	0.000445052762523072	0.00031366386779687	0.000244999402093621	2.00340892312289	2.19415438931818	2.81703295067036
283	PD28690:6	0.00122739604842742	0.000364403672550497	1.00622848566419	0.000700511958103424	0.00043517889470003	1.00664403694955
284	PD28690:9	1.00369995373376	1.00257846345612	0.000150423399861873	1.00357888550479	0.000184468506387737	3.00540779741412
285	PD34199:1	1.00684791956361	0.000362858725110289	0.00034114624019919	1.0022642611856	0.00018402751860706	2.00559977815098
286	PD34199:10	2.0036932302422	0.000358291623366915	1.00494629958407	0.000605684994829393	1.00529031378674	0.000706192768470843
287	PD34199:11	0.0673406976996376	0.000426724528304107	0.00655898364597219	0.00146383285109665	1.93730238421593	0.00250737450504029
288	PD34199:13	0.00186122627034134	0.000419582359658044	0.00121682320286542	0.0013954202193446	0.000633057284816114	1.01007389039297
289	PD34199:14	3.70236976901267	0.000196990882303428	2.06003178879056	1.25248439375248	4.69885332441519e-05	0.000470087649609018
290	PD34199:15	2.00585421827867	0.000339557892871236	0.000961702659760424	1.00662414718375	0.000391216976942047	0.00142914937450766
291	PD34199:17	0.000460396264402567	0.000334035245397582	0.000262838173068795	1.00332250481856	3.0051880292763	3.00603218272761
292	PD34199:18	1.00089636975052	0.000335348441975562	0.000331706730540978	1.00583656212397	0.0107553774084717	1.99744462688294
293	PD34199:19	3.01454197638131	0.000321428447593739	0.000223402039762231	1.99948195852988	0.000113577292781691	0.000917641671912289
294	PD34199:2	0.00572796376475146	0.000422011739244009	0.00192287487811408	0.00154389547799588	3.00348177876949	0.00250147126072894
295	PD34199:20	1.00654774339596	0.000477796516661293	0.0007558077917945	0.00077247014127349	0.000243944485125647	1.00680223786882
296	PD34199:21	0.00197070732297692	0.000425108244944466	0.000745262134011645	1.008786180646	0.000514021343970663	0.0031587117172303
297	PD34199:23	0.00131852910488869	0.000388915581326988	0.000555209443506348	1.0081722013671	0.000326829722284419	1.00483830592016
298	PD34199:24	1.00556826086593	1.00325082262448	0.000175340177588575	1.00484863959917	0.00023746124411878	0.00151946831183292
299	PD34199:25	0.000815751053108929	0.000320995791110709	2.06603094539675	0.00212113797723109	1.94426185359747	0.00204934114740091
300	PD34199:26	0.000919067363345841	0.000369201048761319	0.000322675807141886	2.94463920378866	0.000252715080248817	1.06909711152072
301	PD34199:27	2.00706385705673	0.000288382153680427	1.00391704269521	2.00199144538663	2.00233926726282	3.13171007111132e-13
302	PD34199:28	0.0230171926774349	0.000331163997713871	0.000281291110911387	0.000226033091692236	4.01003773172096	3.98170658082411
303	PD34199:29	0.00034319085298234	0.000186264715003115	2.00708873149666	4.00590347882359	0.000292406812504504	4.00178591891975
304	PD34199:3	0.000977814607586519	0.000356419550535433	1.00449753051997	1.00443468506422	1.0040054785912	0.00132807516849263
305	PD34199:31	1.00611893996877	0.000419890900699233	0.000490251537823332	1.00642720916864	0.000290460375359739	0.00185323994396224
306	PD34199:4	1.00728355213215	0.000313104025276947	1.00620805193652	1.00026273437129	0.000195198160776075	0.00133736478270514
307	PD34199:49	0.00184587918281551	0.000418945753498499	0.00118297762985205	0.00139167753811941	0.00107500491980474	1.00968551470498
308	PD34199:5	1.00428978638001	1.03705517997138	1.00351044505714	1.96959600083804	0.00014701189028474	0.00100157392008437
309	PD34199:7	0.00103395713742576	0.000324421150618092	2.005607854623	1.00650370969845	0.00018331661157543	0.00194675904018735
310	PD34199:8	1.00627961164759	0.000384628005045206	0.000382716138400673	0.000857989182578676	3.00630967093399	0.00138538043143128
311	PD34199:9	0.000946471204986973	0.000366163933551096	0.000474401291569078	0.000746012085354412	0.799421231044162	2.21364571874113
312	PD34200:1	0.000968279251887339	1.00349119796205	1.00788261106529	0.000295451755421339	0.000322734956970162	0.00263973941363199
313	PD34200:10	0.000890690943596076	0.000371131828941333	0.000233206787924872	4.00851205202177	1.0046000008139	0.000992882052616767
314	PD34200:11	0.00102277214654707	0.000381352640910199	0.000472343233544033	1.00580528505832	0.000349739334736764	2.00756849847132
315	PD34200:12	0.00178694037072657	0.000420709255981901	1.00869384563998	0.00109931870730604	0.000466048203823888	0.00313315131255192
316	PD34200:13	0.00131260134291916	0.000388935055041621	0.000549756855950154	1.0062565108645	0.000511207692699004	1.00658097934368
317	PD34200:14	0.00566031469975932	0.000273873752423499	0.974456650435569	0.000414964648478027	0.00017178179160963	5.0346224263435
318	PD34200:17	0.00125008744674755	0.000383863137513988	0.000292074505217938	4.0114206017538	0.000280657056865448	0.00197268190372325
319	PD34200:18	0.000148258728993176	1.02300988387211	1.98475323296897	1.00331798150534	1.00377377305533	0.000596887437197675
320	PD34200:19	1.00954892943053	0.000413243810959307	0.00118788477167476	0.00133966019400118	0.00051737227646472	0.00259290999109813
321	PD34200:20	1.00399427866159	0.000370398495358812	0.00032776260219462	2.00894339718286	0.000237509115264337	0.00172663728776225
322	PD34200:21	0.00130398209245155	0.000365928819636619	1.00556851361371	1.00568465450305	0.000263630216020496	0.00241329563911177
323	PD34200:22	0.000762540587262607	0.000368590085747323	0.000311043105882528	1.00447602434251	2.00439917366365	1.00528261662989
324	PD34200:23	0.00131696601939377	0.000388897873617867	0.000555786276883177	1.00628958266967	0.000326543159307838	1.00672221515593
325	PD34200:24	0.000618327149377298	0.000369518975395682	1.00216815764032	1.00507538891417	2.48457017531805	0.522798433292818
326	PD34200:25	0.00026792404484604	1.0226166320233	1.98979335181308	1.00111954556026	0.000162806716593101	0.00163975887370907
327	PD34200:26	0.00103703079234522	0.000323896225758765	2.01061936891418	1.00149886718864	0.000183107948366125	0.00193774730170629
328	PD34200:27	0.000741903774088798	0.000370555945873511	0.000325330431807464	4.00810289629086	2.00347090689297	0.00258836974563325
329	PD34200:28	1.00955529806187	0.000413258032261938	0.0011875169948037	0.00133712700011299	0.000516329192652728	0.00259047119304522
330	PD34200:3	0.00143781314922349	0.0003846903054429	0.000930906304435678	0.00107154898679398	0.000392388026029976	2.01138265268472
331	PD34200:30	4.01167211786218	0.000361506519107236	0.000693710229617785	0.000715966745094429	8.90745603215737e-05	0.00206762595928327
332	PD34200:31	2.01092452005136	0.000370153243365953	0.00088543743647356	0.00100337751162836	0.000275955931886145	0.00214055676671919
333	PD34200:32	0.00104640830776524	0.000388884003136872	0.000520646500166379	0.549990707489725	0.00030200194205939	2.46335134640539
334	PD34200:33	0.0017716929301253	0.00042059351607319	1.00086624140877	0.00110633247257959	0.00864553388282147	0.00278961916403662
335	PD34200:34	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
336	PD34200:35	0.00100149419256166	0.00034047571275218	2.00791435942681	0.000669886063623971	1.00411896106764	0.00155484902556275
337	PD34200:38	0.00197070732297692	0.000425108244944466	0.000745262134011645	1.008786180646	0.000514021343970663	0.0031587117172303
338	PD34200:39	0.000708655509190682	0.00032895663058387	1.00588361153813	0.00050601925819257	0.000185279360614864	3.00798749034348
339	PD34200:40	1.00848742402882	0.000409204306496703	0.00066388061951809	0.00105613764057036	1.00326805891767	0.00171529357973368
340	PD34200:42	1.00618246552475	0.000371590402216941	0.000490705993111678	1.0064126571106	0.000290026203875924	0.00185254666082359
341	PD34200:43	2.01092741566709	0.000370075039977232	0.000884912818268349	0.00100216678329437	0.000275936314745252	0.00213949431806077
342	PD34200:46	3.02612146602348	0.00025264926771291	1.00471504831793	0.000393069336951197	5.76659882689745e-09	0.984117775875956
343	PD34200:47	0.00137160697417725	0.000363847473771536	2.01019620053777	0.000783557601425745	0.000245890641494525	0.0026389236683839
344	PD34200:48	0.00570021702135699	0.000422005556643478	0.00191464721223549	0.00153611982821162	3.00352992101087	0.00249708526088203
345	PD34200:49	0.000764000734155425	0.0003710377257994	0.000311264085409659	1.00524142425492	2.00339787945798	1.00551438215147
346	PD34200:5	0.0017716929301253	0.00042059351607319	1.00086624140877	0.00110633247257959	0.00864553388282147	0.00278961916403662
347	PD34200:50	3.01159665844851	0.00034232809985723	0.000765753550964729	0.000838073611837216	0.000177396693646563	0.00187979100375143
348	PD34200:51	1.00487234801125	1.00316810788346	0.000151296168807831	2.00599851304436	0.000214422237766912	0.00119529694139405
349	PD34200:52	0.00102860572433631	0.000358776391167241	1.58544745801311	0.000702289552828507	1.42645649129292	0.00160639828018931
350	PD34200:53	0.000570690084350284	0.00035033348521371	0.000276317167503068	1.82322143228099	1.00372136118044	2.18745984828815
351	PD34200:54	0.00186002780743224	0.000419591942988655	0.00121321857530747	0.00139047838791353	0.000632457368590003	1.01008422564776
352	PD34200:6	2.00734804044633	0.000332290054500222	1.00544714040296	0.000671137122117394	0.000168988232120925	0.00163241812953536
353	PD34200:69	0.0018601014010856	0.000419600304822084	0.00121252834177396	0.00139104841670987	0.000632375094610568	1.01008434617097
354	PD34200:7	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
355	PD34200:71	1.0047358756471	0.00042061281610995	1.00396725452556	1.00431358338725	0.000177673421830621	0.00198500554511191
356	PD34200:77	1.01035044501944	0.000388172038588597	0.00260366151895309	0.000899950224387927	1.99984587515896	0.0015118937921074
357	PD34200:8	0.00118265835342784	1.00351102307623	0.000514292097743197	0.0014235200927778	1.00649458634243	0.00247391956915219
358	PD34200:83	0.00155636936780043	0.000442187296804636	0.00361255652482963	0.00163107106618085	2.00563042358269	0.00272738944222897
359	PD34200:84	0.00187632830171049	0.000419679594489353	0.00121198599799156	0.00139128910283354	0.000632784551785301	1.01006793218117
360	PD34200:9	0.000720004602442766	0.000321675223971207	0.000676865355219869	0.000682238851226217	0.00029030893539062	5.01290890567155
361	PD34200:92	1.00955746976616	0.000413600253886793	0.00118688904112796	0.00133553002154442	0.000516243739823191	0.0025902676522124
362	PD34200:96	0.00118265835342784	1.00351102307623	0.000514292097743197	0.0014235200927778	1.00649458634243	0.00247391956915219
363	PD34200:99	0.00197070732297692	0.000425108244944466	0.000745262134011645	1.008786180646	0.000514021343970663	0.0031587117172303
364	PD34201:10	0.00110297442091787	0.000406316058894643	0.000318990938572143	2.00690293003004	1.00524325685646	0.00162551320915463
365	PD34201:11	0.00122863100354388	0.000356329309318937	1.00639408348393	0.000699312336400699	0.000234254299453609	1.00668740275736
366	PD34201:110	0.00190206024144864	0.000419347360273962	0.00121194915655786	0.00139048233328659	0.000633687062894114	1.01004247357554
367	PD34201:12	0.00178694037072657	0.000420709255981901	1.00869384563998	0.00109931870730604	0.000466048203823888	0.00313315131255192
368	PD34201:13	0.977756697556575	0.000355161542366785	0.0179525786527082	0.000704047417959827	0.000235283705176701	1.01859623153884
369	PD34201:14	1.0057424033456	0.000394965216018869	0.000339400851354949	1.00255830432584	1.00470454612415	0.00186037068371875
370	PD34201:15	0.00143316697941937	0.000430526197038996	0.000932015410551425	0.00107015626856496	0.000392282681612631	2.01134185191954
371	PD34201:16	0.0013172946007875	0.000388901061834508	0.000556121629281295	1.00651158662078	0.000326402498201154	1.00649968474209
372	PD34201:17	0.00199064642950872	0.000424590799849085	0.000755950785082637	1.00873750183774	0.000512989470860896	0.00317831208665989
373	PD34201:19	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
374	PD34201:2	1.00955503564613	0.000413260779571287	0.00118680296927459	0.00133649478588758	0.000517285481595416	0.00259112081228394
375	PD34201:21	1.0038517167162	0.000337480351898989	2.00615302637139	0.000570277739812271	1.00403390204991	0.000653622705537762
376	PD34201:22	0.00143493007729847	0.000411157660441815	0.000932819030243558	0.00107070539395273	0.000392604584647304	2.01135778271012
377	PD34201:23	0.00159056415204932	0.000406622683450637	0.000477292813174227	2.01014696158555	0.000351394969349951	0.00262714666487313
378	PD34201:24	0.00197070732297692	0.000425108244944466	0.000745262134011645	1.008786180646	0.000514021343970663	0.0031587117172303
379	PD34201:25	0.0018601014010856	0.000419600304822084	0.00121252834177396	0.00139104841670987	0.000632375094610568	1.01008434617097
380	PD34201:26	1.73444289694321	0.000318945200433628	0.000378003834089416	3.00650305532129	1.27362324993555	0.000333822198876141
381	PD34201:27	1.00553925845592	0.000436818880708873	0.000647800511730716	0.000948984613481017	1.00270032504548	0.00532681158463977
382	PD34201:31	1.00749418161792	0.000409067002895155	0.000663961067602629	0.00105705350150082	1.0042587984609	0.00171693744015874
383	PD34201:32	0.0017874549268719	0.000412180825863585	1.00643679229515	0.00340450926321507	0.0004729353497076	0.0030861407797041
384	PD34201:33	0.00132068160920532	0.000388954662298272	0.000555210018808959	1.00781572576969	0.000326376727401978	1.0051930423548
385	PD34201:34	1.0041818562997	0.000220920842888027	4.00566755260236	2.00690742292532	3.71563747916314e-13	0.998622284027306
386	PD34201:35	1.012263767184	0.00036193867765558	0.000754325353288929	0.000773562099620004	0.000243978573662545	1.00120242831546
387	PD34201:36	0.00134565767354734	0.000410893750881415	0.000422860706717715	1.00619636648563	1.00506921575904	0.00215499567151223
388	PD34201:39	0.00186002780743224	0.000419591942988655	0.00121321857530747	0.00139047838791353	0.000632457368590003	1.01008422564776
389	PD34201:4	0.000942124337929196	0.000376268058204297	0.000368618596162442	0.000749176774644817	2.82052097706018	1.1926428309744
390	PD34201:40	0.00126754110573488	0.000410107148411587	0.00056061974528528	0.00102052713338136	1.00466030650605	1.0076808967071
391	PD34201:41	0.00131067537164022	0.000366837253475781	0.983052701860269	1.02816848728887	0.000267109850894487	0.00243419276578834
392	PD34201:42	1.00955855497917	0.000413412388194058	0.00118657037880046	0.00133557312295778	0.000516218955621981	0.00258967065000456
393	PD34201:43	1.00333268088442	0.000362812047175109	0.000338109433284689	1.00638575174776	1.00413209442729	0.00104854197395584
394	PD34201:45	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
395	PD34201:46	0.00197010674504182	0.000445998022122071	0.000745090075477157	1.00876584132487	0.000514024458927354	0.00315893078288854
396	PD34201:47	1.00488210978522	0.000357949171980985	0.000278957564956437	1.00471434261016	2.00449748814563	0.000869141876388872
397	PD34201:5	0.00130360044561262	0.000374020874808313	1.00526235453055	1.00598293005177	0.000263711572678162	0.00241338740191732
398	PD34201:50	0.00122828390171636	0.000355881614841872	1.00244382787971	0.000700026429421007	0.00463108592992301	1.0062409073756
399	PD34201:54	1.00955855497917	0.000413412388194058	0.00118657037880046	0.00133557312295778	0.000516218955621981	0.00258967065000456
400	PD34201:58	0.00122977440663687	0.00035631837290974	1.00720085503484	0.000699222637816996	0.000234275380872967	1.00587956736795
401	PD34201:6	0.00178694037072657	0.000420709255981901	1.00869384563998	0.00109931870730604	0.000466048203823888	0.00313315131255192
402	PD34201:60	1.00618246552475	0.000371590402216941	0.000490705993111678	1.0064126571106	0.000290026203875924	0.00185254666082359
403	PD34201:7	1.00579849541397	0.000394590103132026	0.000661773922279728	0.00105741905605454	1.00596989795032	0.0017178226420438
404	PD34201:8	2.0071921119545	0.000309570091740574	1.0056234946436	0.000672709223146246	0.00016905927159005	0.00163306920523618
405	PD34201:83	0.00197010674504182	0.000445998022122071	0.000745090075477157	1.00876584132487	0.000514024458927354	0.00315893078288854
406	PD34201:9	1.00955855497917	0.000413412388194058	0.00118657037880046	0.00133557312295778	0.000516218955621981	0.00258967065000456
407	PD34202:1	1.00950304945412	0.00046966542557409	0.00118588557608605	0.00133454435064764	0.000516983790035375	0.00258987187831152
408	PD34202:10	2.98374366158508e-13	2.0039978327092	1.00415007522595	1.00281122882189	1.00370585679582	0.000935011793747196
409	PD34202:11	1.00950402255313	0.000468296641317423	0.0011866597023329	0.00133471042889756	0.00051598122892312	0.00259032992018382
410	PD34202:5	0.000894771455824278	0.000361722862426518	0.000395728949968357	1.00550510144417	0.0163288575436179	1.99211380861308
411	PD34202:6	1.00604950837615	0.000447374027652787	0.000660531899439067	0.00105286792027613	1.00567513427996	0.00171458258491262
412	PD34202:7	0.00186032670155579	0.00047905117099231	0.00121700979790368	0.00139071965630959	0.00063160359203564	1.01002128881132
413	PD37266:1	1.00376805528816	0.00029823330085093	1.00391386263013	0.000394988561560539	1.00289185890622	1.00433301356416
414	PD37266:10	0.792055570769273	2.19506315370312	0.000150074206954261	1.01007295235606	2.00783939404586	1.01041884565769
415	PD37266:11	1.00617767229897	0.0003619479762201	0.000754470009562264	0.000773130841649165	0.000243799006247265	1.00728898006655
416	PD37266:12	0.00062787038641948	0.000338702951955236	0.000311537465470479	0.000421038230288895	3.41417241558735	2.59972842998386
417	PD37266:13	1.00695421119039	0.000394717203108263	0.000660979903381173	0.00105384400548834	1.00482149174126	0.0017147550463006
418	PD37266:14	1.00465704908758	0.000283001914431161	1.0037466168463	3.00335025366391	2.00356306403369	3.13171007111132e-13
419	PD37266:15	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
420	PD37266:16	0.000586598670120815	0.000343570772812914	1.00285218886726	1.00327683936791	2.00444333344906	1.00409747071584
421	PD37266:17	0.00075379950730299	0.00034591078999037	0.000410730793760072	0.00058780310002743	1.08639638376893	2.92710536975295
422	PD37266:18	1.00579849541397	0.000394590103132026	0.000661773922279728	0.00105741905605454	1.00596989795032	0.0017178226420438
423	PD37266:19	0.00112187688806104	0.000430887199452052	0.000350885520286119	1.00653306861381	2.00529381727832	0.00186945316996681
424	PD37266:2	1.00424967589283	0.000336099140715743	0.00033958210269084	1.00443202151516	0.000183985783537145	2.00605862692931
425	PD37266:20	1.00681660330778	0.000394576034980927	0.000661583111352275	0.00105517221534887	1.00495663948976	0.00171542493045725
426	PD37266:21	1.00291121786482	0.000358229739111222	0.000253260480889102	2.00671638901362	1.00462456386463	0.000736321020396625
427	PD37266:23	0.000707895975728201	0.000277732552550892	2.00850486652034	0.000462889405599051	0.0103158484271233	1.99533079343949
428	PD37266:24	0.00159321413132521	0.00040645075569053	0.000478060787785637	2.01014342344593	0.00035134277387999	0.00262749097388063
429	PD37266:3	1.0034455001801	0.000362549548784931	0.000338582233212326	1.00555865048713	1.004846732425	0.00104797564579887
430	PD37266:4	2.00184374756015	0.000278509559206173	2.00267494591729	1.00532260003256	1.00539150567468	8.87090422660122e-05
431	PD37266:5	0.00066558863600995	0.000380480327996407	0.000336353041658847	2.00706688933597	0.000251046466012746	3.0068996242676
432	PD37266:6	0.000414966058750918	0.000275496203770693	1.00096393291485	0.000181433597533808	3.00762327237945	4.00614090702099
433	PD37266:7	0.00109909662161189	0.000378698830826032	0.991735627931117	0.00276796923308533	2.01788953954637	0.00172907831569991
434	PD37266:8	1.00393126407959	0.000322600822018031	0.000324104544313721	0.000344235778977434	2.00483277983574	2.00584501211087
435	PD37449:1	0.00138591103000516	0.000398316639698871	0.000357043720943413	3.01090329144657	0.000303927743180219	0.00225148375438164
436	PD37449:11	0.00189249260193302	0.00047085483591543	0.00103258577676152	0.00196584417500193	1.00715819363582	0.00308002758899198
437	PD37449:16	0.000767704370796195	0.000306051596046455	2.00758852921195	1.0024372850977	1.00365578605137	0.000844660616677616
438	PD37449:18	0.00159081395599229	0.000406470903570177	0.000477663814866948	2.01014553419317	0.000351355025351018	0.00262814497551861
439	PD37449:19	1.00478689211608	0.000411796187223743	1.00462543673424	0.000677773725900808	1.00408238024774	0.00101573351887552
440	PD37449:20	0.00110074553251588	0.000384629440429634	1.00410542620028	0.000797817909996273	2.00742916801817	0.00178222357402833
