	sample_name_R	indel_COL_A	indel_COL_B	indel_COL_C	indel_COL_D	indel_COL_E
281	OO94:4	11.0787904839844	17.3926386350022	6.26083400262221	1.51040639351336	11.7739337366917
282	OO94:5	13.4744934388512	36.4669456094572	3.02964607796343	4.04209218152802	23.0034289531076
283	OO94:6	0.262651317236986	48.1210249083762	68.0945929632561	9.25893603658755	13.2794127101241
284	OO94:7	4.43592619518358	23.928430348191	5.10325643825476	2.54899694487244	1.26020846094182e-12
285	OO94:8	0.367805931707047	25.6372035949776	6.03525362240636	2.5204633069015	7.45588362201976
286	OO94:9	6.73758500162553	36.6345987049824	10.9401269630063	5.57837015307516	7.12592941818448
287	OO99:1	1.0765898653413e-12	48.9101388727796	8.92953424969176	6.17335469461	0.00359232907210093
288	OO99:15	0.00216928097073487	1.97172097166313	0.000270130231176403	0.000376432726301647	0.0420644439852294
289	OO99:17	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
290	OO99:2	1.0765898653413e-12	34.6581518221396	3.32546661941591	10.5651129303737	8.46786742613951
291	OO99:3	0.000670579618094533	0.00315250209657434	0.000406597788181094	1.00787244653095	1.00449552839979
292	OO99:4	9.9993243853386	27.9256199634818	6.21878158612074	8.12103086993578	9.7518404641362
293	OO99:5	14.998430978996	41.7864943609217	3.26347512011824	2.96821748461798	1.26020846094182e-12
294	OO99:6	11.3807109416866	32.5224462919847	2.92840735865509	6.54802082387835	11.6370167519161
295	OO99:7	7.36787169927108	26.7011268667043	3.42048908098032	7.84336626915039	0.683745837385415
296	OO99:8	0.00176864856603994	5.99331173998731	0.000228538094372057	0.000236717005738472	0.0210582173812849
297	OO99:9	10.8206897511847	26.8957433915742	2.19407630228297	2.47283140825495	10.633266353232
298	OOO7:1	10.4366627647671	19.997473098677	13.1685884609251	19.4075762662433	0.00627195870448842
299	OOO7:2	11.2041008511358	19.6749280960411	44.0549076162939	31.2029902208689	17.8796205856375
300	OOO7:3	1.0765898653413e-12	11.9696708761327	2.47898784747561	2.56591612850322	0.00202795242561316
301	OOO7:4	21.6847509521447	51.0549866410574	26.302349895954	10.5561426776498	12.4183764905953
302	OOO7:6	0.0104367208470924	3.5239867621058	1.25332360538605e-12	1.47936469881893	0.00281105097821323
303	OOO7:7	0.00177213099648998	3.00151716082048	0.00196764744105865	0.000250411581240446	0.0110945824493115
304	OOO8:1	3.46025473518366	19.6068555166416	8.97300803295689	4.83344822047795	3.14303583948313
305	OOO8:10	7.35301434925437	7.65117344942024	3.76021353516299	1.25219990305174	1.79329001235202e-11
306	OOO8:15	0.0039749186429465	1.09568884547155	0.914783886627853	0.000494794781243151	0.00165838850600115
307	OOO8:18	0.0252266044767645	7.7977933241033	23.7760037399797	2.41114098304636	0.00643878214498993
308	OOO8:2	26.8618817281253	5.68700899482913	6.25123644458294	4.08310627274318	23.1333502692607
309	OOO8:3	5.43789394722954	0.35036311384332	68.7935546557573	10.5065287701547	10.9282436379407
310	OOO8:4	1.0765898653413e-12	16.4122473534278	58.1578750179086	12.6504359195667	6.7960326626544
311	OOO8:5	3.89294018364707	0.768643829996097	18.5305279291926	2.824484492692	1.26020846094182e-12
312	OOO8:6	5.43170134609871	40.7645351220751	26.6409735269368	5.17940821377396	1.26020846094182e-12
313	OOO8:7	12.7866329876028	9.68844101173101	10.8325411215792	4.53275697093344	4.17622234097049
314	OOO8:8	6.83982937861901	14.3502686994232	2.20610382340178	1.62040279863573	1.26020846094182e-12
315	OOO8:9	13.0777065012429	36.6645803818748	3.68192740182699	1.50826887147085	9.08413246399527
316	PD28690:1	4.72342728864847	41.5629514019625	14.9167400283826	7.72776632740461	7.08572498864302
317	PD28690:10	18.5436161906758	59.7872197557488	15.3086289086472	5.70899762259023	15.6681580271828
318	PD28690:14	1.53001434378006	6.99799725350025	19.3315902383904	4.09019984956191	0.0667967992248162
319	PD28690:2	7.63241913393627	12.8587781909931	7.68834491984913	2.47417299994841	13.36288364286
320	PD28690:3	13.3050210155728	34.2960256775625	38.769990563327	13.6173012967068	24.0282514487842
321	PD28690:4	13.5179837798946	68.4615675546452	9.02200214438743	10.9864590306969	0.0286073222531205
322	PD28690:5	1.0765898653413e-12	18.5232797076487	3.27165563129532	1.21897591672043	0.00269865633154999
323	PD28690:6	0.00236723150643573	1.75295900369491e-12	1.00881624691112	0.00109141827676011	0.00432524193902773
324	PD28690:7	0.00236723150643573	1.75295900369491e-12	1.00881624691112	0.00109141827676011	0.00432524193902773
325	PD28690:8	0.00141073257712371	0.000807843790819854	0.994055495647471	0.000314705003468506	0.0200113575265609
326	PD28690:9	11.3346449153338	27.8344363587884	12.4229953762369	10.3099807246339	15.1145344331982
327	pd34199:1	10.7440221629135	24.4980952683033	1.38527143280143	3.05307735452637	9.33613851041204
328	pd34199:10	8.48622832628002	31.4899345001821	6.87114760452604	4.08603506360962	7.08326353286404
329	pd34199:11	13.5699019057955	43.6256720448095	5.3962876100264	1.43726190637224	13.9874955677555
330	pd34199:12	13.1743827509205	40.4688073825436	2.74700281261911	1.57289748188227	6.05352819816445
331	pd34199:13	13.6936801129957	31.9005531148447	5.03070265394326	3.30826559244936	16.0834054924735
332	pd34199:14	26.6225073070811	18.3657959017626	8.84533404498719	6.51414972694647	21.6688007434991
333	pd34199:15	1.0765898653413e-12	37.0659046179506	7.50571929514085	6.09577437049501	41.349202752248
334	pd34199:16	1.0765898653413e-12	1.69004070768633	1.0374046022654	0.000105051248081015	3.28904996702775
335	pd34199:17	12.8298270620993	43.0359771631042	3.48111161989572	10.9689164370832	14.7007664954963
336	pd34199:18	11.3862894113692	10.0908445385896	3.61876893336787	2.90556144912127	16.015129727046
337	pd34199:19	5.45234373153456	40.1221538593201	4.97209864267782	6.69080172920915	7.77921151018729
338	pd34199:2	6.3093735602352	13.8010342887262	2.55110224114681	1.39498818885371	14.9601025643235
339	pd34199:20	15.4035044910015	40.1534417799612	2.73416709959861	3.89290271918923	28.8325907684575
340	pd34199:21	7.72597230532183e-05	10.7621530504087	5.38115850284945e-05	1.15375897777238	0.10056144837449
341	pd34199:22	7.2953759793534	13.8795858834774	1.45862147331546	0.000144957919801252	5.38287773393872
342	pd34199:23	7.45318351853187	1.75295900369491e-12	1.25332360538605e-12	4.39462143816188	13.1687806957782
343	pd34199:24	3.63655765616877	12.4931339192113	2.38061311517236	2.98595300757308	7.5203416689301
344	pd34199:25	6.34569256721972	17.8501903456395	0.00103668176898113	0.000245693570738965	9.81944208445932
345	pd34199:26	10.4865305128268	61.083033636752	4.24551713917314	4.18810898420051	0.0134387731021794
346	pd34199:27	13.9982135598919	43.9022544125554	6.71497153771742	8.70237272952086e-13	0.401186498821621
347	pd34199:28	11.4271298695106	52.6702086724421	1.99205796089661	3.46588195499494	10.4613432244083
348	pd34199:29	16.0637709508434	68.3557230503923	3.47903337472918	8.70237272952086e-13	10.1181108048357
349	pd34199:3	5.30324551691863	49.0089387935975	0.00629073933226116	1.31993500550499	6.37821590191654
350	pd34199:4	2.31720176438174	46.5733429470921	8.05224824857522	2.79042933921259	25.2833956538702
351	pd34199:42	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
352	pd34199:47	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
353	pd34199:49	0.11998878772497	9.82139958832162	0.0723112008750053	0.000260548062555906	0.00264619498937081
354	pd34199:5	9.30582939801551	31.7468980517226	9.98854184543642	4.69597712845867	12.2793603367462
355	pd34199:53	0.00525379478480695	0.000604664194995417	0.000106167532262506	1.00241702018033	0.00821629152133375
356	pd34199:56	1.0103944996895	0.000301074133377878	8.96271469620322e-05	1.00449330553141	0.00131920217084044
357	pd34199:6	2.9282057613504	1.75295900369491e-12	0.000293981435516563	0.000292765048688336	3.08780597710558
358	pd34199:7	9.74892400255522	57.2186885021672	0.00780152244792465	6.52825405044943	13.5129495057754
359	pd34199:8	5.00977823518568	14.5745310038829	4.96554527910991	1.46444188203204	7.00230763332612
360	pd34199:9	20.2861496318155	26.5259538685593	3.62458091086775	6.50317066950584	23.0767382359825
361	pd34200:1	2.5151245750478	2.66522244583729	4.36186499379683	1.69753282807257	21.7768474219784
362	pd34200:10	6.08899295528208	43.224352423116	3.26491973090075	6.18693283922071	18.2514112823701
363	pd34200:102	1.22529064664301	1.75295900369491e-12	0.000390434339079273	0.000202124180064683	0.790716299282408
364	pd34200:103	0.953500921933027	1.33261263391406e-06	1.05281374855767	0.000131816549996999	1.010151834447
365	pd34200:105	0.00523972051659829	1.00718969650307	0.000332801414922256	0.000439942545289855	0.00339848601824133
366	pd34200:11	3.45401454098533	52.6139515100507	10.2108506960924	11.2571772583401	16.4806129379879
367	pd34200:12	5.4557508415986	15.3987142297335	9.01778584605797e-05	1.87855161918301	9.28349541357866
368	pd34200:13	11.5380988785151	52.7218046787624	4.68904889487303	6.72636982482589	19.3412906447046
369	pd34200:14	20.4864119153574	22.0725499205947	5.32523872265644	1.58572361973044	11.5466797449848
370	pd34200:15	2.75861106874822	22.571142120031	2.31509061327454	1.36968604496645	0.0020816096788245
371	pd34200:16	2.64795087272033	0.289941643194659	0.00026221437540047	0.000280558303387256	14.0781604098475
372	pd34200:17	1.0765898653413e-12	41.7293733021874	8.80546666812615	4.22825849960809	10.2535181871418
373	pd34200:18	11.59467952709	52.1690388503069	0.000706459412778517	6.7626724403545	25.4895128388105
374	pd34200:19	10.2238537661519	35.1075132941838	13.9138465351734	2.96043689340746	2.81096496852118
375	pd34200:2	5.73123348484282	37.7561967529116	0.939178655328299	6.45588663734677	8.13411216698333
376	pd34200:20	6.77161065243269	17.8369980768138	2.28799300117193	2.93733122846585	7.18266932886788
377	pd34200:21	6.34712218065592	26.3369004871311	5.68149647504092	8.70237272952086e-13	9.65109455630447
378	pd34200:22	13.382221621162	26.5467912623706	3.50381212959394	2.7867660056051	1.79701736622639
379	pd34200:23	7.18917058406009	14.6959236986163	1.25332360538605e-12	6.54597395068938	6.58552436329269
380	pd34200:24	13.7010887613867	23.5227685498844	7.26510000284592	6.32136843271201	14.2062704580394
381	pd34200:25	4.98590681933406	43.725625670622	5.10233554626844	4.19998653533562	0.00276461496192394
382	pd34200:26	14.922239853736	45.469666620659	4.1602275946774	6.72964640658669	23.734825706197
383	pd34200:27	13.0286763078352	22.848103549174	5.82197351592928	8.70237272952086e-13	24.3178525329419
384	pd34200:28	7.30172565270278	1.75295900369491e-12	11.2952308822453	5.36228550013461	13.0573432917079
385	pd34200:29	6.08369096422615	39.5332599080488	6.97438558542229	1.42528573942287	1.26020846094182e-12
386	pd34200:3	6.53886270071079	24.2656753363005	3.19725449003448	3.85242511870437	34.1623796371766
387	pd34200:30	12.342189236275	15.1455217440018	1.80628645154227	3.86917566084489	6.85342430929799
388	pd34200:31	6.12895157109942	14.3608553892386	2.25585762026678	1.27094101158841	1.26020846094182e-12
389	pd34200:32	8.43995578985495	19.534776787775	4.74286220807223	8.70237272952086e-13	8.29901429208463
390	pd34200:33	1.70966017328169	1.75295900369491e-12	0.5369909327701	0.000148130402953493	1.7697999640252
391	pd34200:34	1.0765898653413e-12	18.4766688607514	8.18167520649737	1.47668455878877	9.8815786908903
392	pd34200:35	1.0765898653413e-12	6.25394334025617	1.48147786446493	1.13783253349755	4.14334702534309
393	pd34200:36	1.0765898653413e-12	1.95322853575553	1.10009624951219	0.000331429236099866	4.96294382942508
394	pd34200:37	1.73180251945817	2.07991587273381	2.6661302375494e-05	1.17109524120494	6.03375658402525
395	pd34200:38	11.6035612193841	21.9252840867313	3.87754312790863	1.28298391354275	3.32723617504009
396	pd34200:39	10.2935725702453	27.4936338984576	6.76183270846369	3.66464626801132	11.8029201410012
397	pd34200:4	18.4849695022433	18.0027180328229	6.57185573109571	1.51214810997256	30.4449054780105
398	pd34200:40	1.61242331042803	15.667151512496	4.06649402070709	2.84603791628715	2.82449693579808
399	pd34200:41	6.2870048923151	27.4884157989308	3.01673976710482	8.70237272952086e-13	5.2244548439798
400	pd34200:42	8.37991899816846	27.7556089268994	2.40631084178311	1.4330596510372	0.0417149869014261
401	pd34200:43	8.47396289523526	19.6823278730177	5.10855072066488	5.88415971102987	2.86759743319896
402	pd34200:44	2.0210602245249	18.3287497667582	18.077745122208	4.89168514428596	7.69736149611532
403	pd34200:45	12.9965408275633	13.6064096041467	7.78442875930976	3.19343028564844	5.43578940889828
404	pd34200:46	1.79607115128217	5.08300140998994	1.25332360538605e-12	2.08474081633477	0.0527852008810297
405	pd34200:47	12.5162716182728	10.4316840696665	2.96197461179276	6.23480903354149	18.8718469712602
406	pd34200:48	1.0765898653413e-12	30.4653383378798	9.21907329817065	8.4196593318486	3.91253162253257
407	pd34200:49	5.4765854870566	33.5926604742015	12.8826676852666	5.06469821467412	1.26020846094182e-12
408	pd34200:5	3.36708191305825	14.8381577995423	3.48423542181372	1.37090717153506	6.95622226411291
409	pd34200:50	1.0765898653413e-12	6.90411034466143	10.4109621168055	8.70237272952086e-13	8.7015310612379
410	pd34200:51	4.49508730711736	38.6989548912891	4.62905967076109	3.18484035786005	0.00867584277788432
411	pd34200:52	1.40274631917427	10.5358023500337	0.000512808415954812	0.000267809027168339	14.0772733053291
412	pd34200:53	17.7589067571156	7.53225304470904	3.18570635180853	8.70237272952086e-13	25.539728089863
413	pd34200:54	1.64593566159435	9.22411665023158	1.93752095175691	0.000140117225698611	12.2088891001325
414	pd34200:6	6.10861386351915	12.1719439448667	5.20251209921412e-05	3.56668755395854	3.16930088715982
415	pd34200:68	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
416	pd34200:69	13.1212072924935	13.5344137410529	2.26517281919378	2.99841310238356	10.0973901880321
417	pd34200:7	7.3179615199722	42.3749060051162	2.77442663062186	4.44839181463066	39.100920174811
418	pd34200:71	7.11987248155747	18.83943256219	9.48899074894581	3.91237055720679	16.6559329038261
419	pd34200:76	1.0765898653413e-12	1.03929334208973	1.25332360538605e-12	1.9648528677123	2.0124498694435
420	pd34200:77	2.43786062667728	56.0207460012343	0.000268625782909313	1.07007022042563	0.487687795221147
421	pd34200:8	8.66097089788856	49.4305391002522	3.01141793512228	5.45833709663596	7.45535206902223
422	pd34200:83	2.98297245910093	9.37605987732199	1.52632196277787	1.12951075803156	0.001738215383558
423	pd34200:84	8.57224913810925e-10	10.1595488067682	2.04959638622952	2.56370688308415	2.24374888385278
424	pd34200:85	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
425	pd34200:89	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
426	pd34200:9	1.0765898653413e-12	56.3241786456904	6.84328301599831	4.90035031735466	0.948815010025262
427	pd34200:91	0.00423809270564067	1.75295900369491e-12	1.00726629848204	0.00119762151147079	0.00389812519306566
428	pd34200:92	3.73373958902549	9.79297490836994	4.19423622738193	1.28013208723426	0.0155206240972679
429	pd34200:94	0.0132081835388574	0.999751796632057	0.000252972911857789	0.000454468437053322	0.00293321896632108
430	pd34200:95	0.00406778940660445	2.00885088633072	0.000296841251207938	0.000339193309255351	0.00304658367326893
431	pd34200:96	5.94019372104062	42.1492194332205	11.2592504183308	6.39851919212606	15.2694273254705
432	pd34201:1	2.96313494465811	13.2679257841912	6.1645180052461	2.60934049742646	0.0116841708110101
433	pd34201:10	3.64170661513363	21.701416437737	28.199680536844	5.45920102967774	0.0146013332498196
434	pd34201:100	0.00423809270564067	1.75295900369491e-12	1.00726629848204	0.00119762151147079	0.00389812519306566
435	pd34201:106	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
436	pd34201:109	2.05678942502522	2.87798358107983	0.00208502369798797	0.000232477962792394	0.0795108628777199
437	pd34201:11	4.66195377209365	2.38632475111818	11.1151335825734	7.31476326440085	8.53840930601156
438	pd34201:110	3.45899817358995	3.76925540634286	1.78824112269404	0.000107201252374189	1.26020846094182e-12
439	pd34201:111	0.0132081835388574	0.999751796632057	0.000252972911857789	0.000454468437053322	0.00293321896632108
440	pd34201:113	0.00789042065106893	1.0047574314994	0.00022426895197529	0.000314009979600057	0.00341451398672112
441	pd34201:12	0.34302239789329	23.2041697718582	21.0666832143126	3.09730691089593	0.305429134499733
442	pd34201:13	1.73799383015849	27.5707418667056	4.38915505299193	1.16411575672463	6.1546074223064
443	pd34201:14	2.15861293103945	7.46592196117228	5.83562947205091	1.53775856985336	3.0186782290308
444	pd34201:15	3.72561677676494	32.8288130341576	14.354308333476	10.107863469797	1.26020846094182e-12
445	pd34201:16	7.42013105603819	24.2228102036099	6.23391145607065	6.27558282370465	0.864166170632225
446	pd34201:17	5.49357938299507	35.5071317753451	3.69108765416365	1.32482066187568	1.26020846094182e-12
447	pd34201:18	3.8033717659979	8.16860224656417	0.000904933019642157	0.000292419971553282	0.0434330345821335
448	pd34201:19	0.544818867877343	16.3505985277895	2.60827613352977	1.51172124455222	0.00119291851202246
449	pd34201:2	7.06021626839572	8.17971798047732	3.52703915275978	3.42019296965035	9.82942807118824
450	pd34201:20	1.0765898653413e-12	15.8066707878694	7.45460028417313	1.20420490691512	2.55113209734523
451	pd34201:21	11.6772633336788	6.97232768366156	11.4595245185057	2.44732558328319	10.4601544466164
452	pd34201:22	3.14929381198021	7.65864403923238	5.76963164617599	1.43641795367397	0.00261464495244145
453	pd34201:23	5.37029943501173	21.4464590227793	1.25332360538605e-12	3.19984759790929	1.26020846094182e-12
454	pd34201:24	1.0765898653413e-12	33.8095131564833	5.8803475270051	1.32345766825445	0.00330157904219764
455	pd34201:25	2.2760195244589	22.6192688789883	2.44476208624093	0.000125787740462101	1.67643768773445
456	pd34201:26	2.01160055431447	9.55407144432878	5.59617826686383	2.49036486724998	2.36438560166365
457	pd34201:27	3.496987817478	8.81905384065408	7.99804547457673	1.3756919547694	19.3268187788227
458	pd34201:28	1.19067782095278	26.9992710816643	0.000342199032592849	0.000249273778026072	2.82607599794094
459	pd34201:29	2.62159939907569	21.2916384386422	3.60524451651452	2.49812617308833	1.26020846094182e-12
460	pd34201:3	9.19065894706795	7.02993035733086	14.6263756121377	1.33092091051551	3.83871490757845
461	pd34201:30	2.85985416776945	31.8136175244969	0.0160053132525331	3.32653874767225	0.000597301644932648
462	pd34201:31	1.0765898653413e-12	18.8273955114622	3.88301819277334	11.5898891584144	5.71628445373615
463	pd34201:32	1.2742000075375	12.3200071370655	3.88662403341565	3.61459893365178	15.9211662775666
464	pd34201:33	11.4839347870319	14.3651198053526	1.46390749538529	2.70363924350778	1.26020846094182e-12
465	pd34201:34	9.45321724334377	9.20753621309668	2.90540197304459	7.51946878220102	16.9309598844946
466	pd34201:35	11.4692577448447	6.16021378688679	0.00176477391277677	0.000272415623376594	4.38509145208857
467	pd34201:36	1.0765898653413e-12	24.0316411947126	12.0478023307615	1.63808286545572	3.29908654477778
468	pd34201:37	23.3530131040412	15.738464433773	3.2729747663603	5.39712191520386	0.255019971309439
469	pd34201:38	1.0765898653413e-12	30.1221933032646	6.26685857389903	2.81648118667157	8.81107904187787
470	pd34201:39	10.1110737693214	14.8748322881807	2.03055214583863	0.000149399347182637	1.26020846094182e-12
471	pd34201:4	21.2973557188225	18.0394848199508	21.8284854231077	4.04547502282927	2.8057998492432
472	pd34201:40	1.0765898653413e-12	13.5105671597634	7.10202008444153	2.17562692346731	0.22839102378439
473	pd34201:41	2.14917433277778	22.7782376753326	2.64197041063503	1.44722919675175	1.26020846094182e-12
474	pd34201:42	1.0765898653413e-12	23.0113534010893	12.377122248723	1.29844534920721	3.3296920138903
475	pd34201:43	5.83645326006715	7.66059938266503	2.74245950296098	6.73615939793444	7.04091668958802
476	pd34201:44	3.68977222510829	21.7485480772295	1.51329100960575	5.06499170154891	1.26020846094182e-12
477	pd34201:45	3.79098474277142	28.1379646482393	4.8040571182224	1.28360883600372	1.26020846094182e-12
478	pd34201:46	8.01501704440116	11.9936989589788	0.000638203385690843	0.000328586829982824	0.00692313390245291
479	pd34201:47	6.67566949471386	27.9463304999853	4.49469929108001	8.70237272952086e-13	5.89991624656708
480	pd34201:48	5.09412458501599	9.92191564035525	0.000236401335577956	0.000328625256491305	1.26020846094182e-12
481	pd34201:49	1.0765898653413e-12	13.3590314435993	5.79060159164097	1.23311799458594	9.63385321518363
482	pd34201:5	7.94193079635659	14.7985490843345	6.59653657211867	2.41716924050232	4.26241685361519
483	pd34201:50	4.33563550375055	27.602530787741	0.000185840421790421	1.42957114336376	11.6486874037538
484	pd34201:51	0.331681144279362	14.6770628612849	5.36205173407498	5.11399416696	7.53180766392398
485	pd34201:52	3.14878257505231	8.98508200354527	0.000509089091333998	1.57668054321558	5.30554617230454
486	pd34201:53	13.9975022513387	12.0178146224791	0.000431662156595287	0.000315937469372163	0.00054012038825914
487	pd34201:54	0.00128909190453567	29.3644084169144	0.000628367243242132	1.63639534209224	0.013894366967886
488	pd34201:55	0.861173811240961	22.2227500134707	1.18649455869656	5.18193220159766	2.56425237833945
489	pd34201:56	1.69213558897784	1.15659787045612	1.58639288889356	3.32727635076793	8.25418877511834
490	pd34201:57	10.7772837115458	12.7988778218131	0.00170703928215009	1.26087934639094	1.17785499200177
491	pd34201:58	5.80564155472569	8.37562131361905	8.16412214174738	2.69559230678636	10.9756193622646
492	pd34201:6	4.40211398571392	7.93927563751337	2.98487523770033	1.32845698071289	8.36187767075641
493	pd34201:69	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
494	pd34201:7	2.97222777646281	10.4983642146729	3.79300610543339	8.70237272952086e-13	1.75300805898895
495	pd34201:70	0.00224152244510771	2.47991049407478	0.000917270026943956	0.000211651965241621	1.53332023735928
496	pd34201:75	0.000351141351460296	0.00406713037796639	0.000160437394864617	1.01246833650241	0.999550601361982
497	pd34201:76	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
498	pd34201:77	1.0765898653413e-12	0.00106816844617677	1.05869698751001	0.00011797512599604	0.956716754655691
499	pd34201:79	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
500	pd34201:8	1.27433156256776	25.3085264375733	4.80406893721471	8.70237272952086e-13	2.6296890598501
501	pd34201:80	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
502	pd34201:83	0.00221987847143302	7.55547802783712	3.45719317338938	8.70237272952086e-13	0.00171428386263054
503	pd34201:87	1.0765898653413e-12	9.00441218111892	15.2370297406791	4.74875974953311	0.0263965332843733
504	pd34201:88	0.00109599476320181	3.95240258145267	0.000232642193352212	0.000596817593162902	0.0622744959815841
505	pd34201:9	6.22394183621955	1.75295900369491e-12	10.9001147273851	8.70237272952086e-13	17.8925386275378
506	pd34201:93	0.00136135278784746	0.00537224453843645	0.000507064154752969	0.000221992428050241	1.00913707001557
507	pd34201:97	0.878659354778923	1.71724168257356	3.41551546967715	8.70237272952086e-13	0.00518488412882757
508	pd34202:1	2.85436803285534	2.1999815109568	3.53988576675274	8.70237272952086e-13	0.422365848263871
509	pd34202:12	1.01297829260188	1.75295900369491e-12	0.000228537163949228	0.000463323870109531	0.00292961587979897
510	pd34202:13	0.0062468912555551	2.00698039842891	0.000269545354819367	0.000330249831127184	0.00277420749123619
511	pd34202:2	4.29418521685367	1.75295900369491e-12	4.16630814918489	8.70237272952086e-13	2.55610554685776
512	pd34202:3	1.0765898653413e-12	2.21310616341376	3.7270312511749	8.70237272952086e-13	0.0764645193310419
513	pd34202:4	1.00845279463151	0.759422273505915	1.24811613842409	0.000260099343058089	0.000349132247664439
514	pd34202:5	1.0765898653413e-12	6.95705520336471	6.00860998828539	1.04403306683263	0.00690493442218859
515	pd34202:6	1.0765898653413e-12	10.604197830331	1.2136527872203	1.19524599337	0.00350794819203119
516	pd34202:7	0.00423809270564067	1.75295900369491e-12	1.00726629848204	0.00119762151147079	0.00389812519306566
517	pd37266:1	3.74681378539249	78.1099854434587	10.153993808437	6.76684527905475	21.238992913743
518	pd37266:10	7.70881385433277	68.9391368963732	12.9256723379888	6.92445580403138	24.5185446862362
519	pd37266:11	0.081991296939674	26.4002121253268	36.6017692971902	7.92242551635652	0.0102076830327535
520	pd37266:12	6.1204781844606	46.1854775200333	44.3241690477932	8.38098708652423	10.0055028724589
521	pd37266:13	5.54832174431552	10.4937815003333	31.154890572711	6.57225535234474	12.2473438712396
522	pd37266:14	3.76842186404062	29.1834587604543	28.2549737215394	9.40859933930279	14.4011449884149
523	pd37266:16	10.9732092757793	9.86329571236911	11.5222254524951	5.37735051688699	4.28051233171511
524	pd37266:17	5.23325476116697	24.1014539144131	37.9069477750668	2.77495758048345	1.26020846094182e-12
525	pd37266:18	1.0765898653413e-12	9.26581069070848	2.69937277047737	1.09797388491286	4.95344539130291
526	pd37266:19	0.000629661315568673	5.10326527279635	2.90834143868403	0.000112852363471482	0.00425447773803344
527	pd37266:2	0.841006950190844	36.4440724684345	24.1441546379036	10.7569530000465	17.830412665896
528	pd37266:20	0.000890255884134444	0.00648478978468591	0.000295356158258449	0.000226994063660754	1.0087023289382
529	pd37266:21	0.00058226026502644	2.91004447304634	0.000254849146084183	0.000253585626466161	0.105466680116563
530	pd37266:3	11.1053450873002	27.4135328931942	6.19376455936548	1.30397084074405	1.26020846094182e-12
531	pd37266:36	1.01171027682363	1.75295900369491e-12	0.000261780295762679	0.00032570996924846	0.00430200262209819
532	pd37266:4	4.8880801208993	54.645978692105	5.3986745138623	6.31515517348085	1.76873296541243
533	pd37266:5	10.2244536557126	27.609588752657	20.4041575175209	7.99559881633727	24.7827963813976
534	pd37266:6	15.3962244453619	48.9801950125984	22.3374846606475	4.17142903319806	14.1312856657035
535	pd37266:7	5.82928225166846	21.7219014576842	11.9453884388933	2.52003706632139	1.26020846094182e-12
536	pd37266:8	1.0765898653413e-12	4.6744858974609	5.06452650028938	8.70237272952086e-13	4.27759015277712
537	pd37266:9	0.0533446049698603	11.9517118334009	0.00252194595653951	0.000228873329892448	0.00880044063500281
538	PD37449:1	8.68181432505549	16.5496511270636	89.8061140518859	9.3230897681876	9.65593032657991
539	PD37449:10	1.44348086230283	1.75295900369491e-12	0.571130947163627	0.00120000704387624	0.000787935569077817
540	PD37449:11	1.0765898653413e-12	12.8578476955374	1.14293373163645	0.000165956829763652	0.0156610705389548
541	PD37449:12	0.00179914967468104	17.9416145678209	0.00112067320907582	0.000237701150610572	0.0718394659486203
542	PD37449:13	0.00523972051659829	1.00718969650307	0.000332801414922256	0.000439942545289855	0.00339848601824133
543	PD37449:14	1.0126543602381	0.000290449517007447	0.000246911192370369	0.000381414177533321	0.00302663479587298
544	PD37449:16	8.09266410087968	18.3080916881368	137.925164091111	20.6800553419992	0.0106117871841642
545	PD37449:17	1.0765898653413e-12	0.00176876015057378	2.96260053962839	2.7787262248075e-09	0.0522311029410039
546	PD37449:18	1.0765898653413e-12	12.8040221210943	78.6464777338906	16.5903576994935	10.975724720153
547	PD37449:19	3.32878384608751	6.21736989348088	0.454859664258616	0.000717716503909131	0.0148721989642969
548	PD37449:2	0.00393532063882024	1.75295900369491e-12	2.00787834653019	0.00118093180275926	0.00360568054939121
549	PD37449:20	1.0765898653413e-12	29.3008310355271	3.50040365793749	8.70237272952086e-13	0.215384650748321
550	PD37449:21	1.01127975175491	0.000447333864533982	0.000216484643549245	0.0010766122715202	0.00357958621316429
551	PD37449:22	5.49088842208292	29.9713733403867	4.76100807644683	1.49142864315463	3.30191631714992
552	PD37449:23	7.37887903308533	26.1986596843289	66.3544421037123	9.08062194689411	0.00400320179508574
553	PD37449:24	9.9097344469514	22.1699264545663	150.115630930217	27.8202811803551	0.00100314056918246
554	PD37449:25	0.0034877462349804	5.71319260472068	10.2778586992828	8.70237272952086e-13	0.0220660826797686
